"Approach" "NbVarSelected" "NbVarInf" "Accuracy_selection" "Specificity_selection" "Sensitivity_selection" "MCC_selection" "Accuracy_test" "Specificity_test" "Sensitivity_test" "MCC_test" "AUC" "YoudenSpe" "YoudenSe" "Youden" "TPR" "TNR" "MAE" "Runtime" "TrainingTime" "TestTime" "VarSelected" "Separation" "Repartition" "NbVar"
"81" "GAMMA_BACK" 113 3 0.45 0.441624365482233 1 0.108279918158999 0.58 0.538461538461538 0.60655737704918 0.142178612736501 0.572509457755359 0.794871794871795 0.426229508196721 0.999999999997404 0.60655737704918 0.538461538461538 0.425578241264059 240.639999999999 0.0500000000029104 0.0199999999967986 "x1;x2;x3;Noise1;Noise4;Noise6;Noise8;Noise9;Noise10;Noise11;Noise12;Noise13;Noise18;Noise19;Noise20;Noise21;Noise26;Noise29;Noise31;Noise32;Noise33;Noise35;Noise36;Noise37;Noise38;Noise39;Noise40;Noise42;Noise51;Noise54;Noise55;Noise57;Noise61;Noise62;Noise65;Noise68;Noise69;Noise72;Noise73;Noise74;Noise76;Noise77;Noise78;Noise79;Noise80;Noise82;Noise85;Noise86;Noise89;Noise90;Noise93;Noise94;Noise96;Noise98;Noise103;Noise105;Noise107;Noise108;Noise109;Noise110;Noise112;Noise115;Noise116;Noise117;Noise120;Noise122;Noise126;Noise127;Noise128;Noise129;Noise130;Noise131;Noise133;Noise136;Noise137;Noise138;Noise140;Noise142;Noise144;Noise145;Noise146;Noise147;Noise149;Noise150;Noise151;Noise155;Noise157;Noise159;Noise160;Noise162;Noise167;Noise168;Noise169;Noise171;Noise173;Noise175;Noise176;Noise177;Noise179;Noise180;Noise181;Noise182;Noise183;Noise184;Noise186;Noise187;Noise189;Noise191;Noise192;Noise193;Noise194;Noise195;Noise197" "forte" "equilibre" 200
"82" "GAMMA_BF" 2 2 0.995 1 0.666666666666667 0.814432110921262 0.93 0.948717948717949 0.918032786885246 0.856550154878132 0.933375367801597 0.948717948717949 0.918032786885246 0.502258725535536 0.918032786885246 0.948717948717949 0.135096098994231 4.37999999999738 0.0299999999988358 0 "x1;x2" "forte" "equilibre" 200
"83" "GAMMA_FORW" 2 2 0.995 1 0.666666666666667 0.814432110921262 0.93 0.948717948717949 0.918032786885246 0.856550154878132 0.933375367801597 0.948717948717949 0.918032786885246 0.502258725535536 0.918032786885246 0.948717948717949 0.135096098994231 3.69000000000233 0.0299999999988358 0 "x1;x2" "forte" "equilibre" 200
"84" "LASSO" 2 2 0.995 1 0.666666666666667 0.814432110921262 0.93 0.948717948717949 0.918032786885246 0.856550154878132 0.933375367801597 0.948717948717949 0.918032786885246 0.502258725535536 0.918032786885246 0.948717948717949 0.135096098994231 1.83999999999651 0.0500000000029104 0 "x1;x2" "forte" "equilibre" 200
"85" "RFI" 2 2 0.995 1 0.666666666666667 0.814432110921262 0.93 0.948717948717949 0.918032786885246 0.856550154878132 0.933375367801597 0.948717948717949 0.918032786885246 0.502258725535536 0.918032786885246 0.948717948717949 0.135096098994231 0.560000000004948 0.0600000000049477 0 "x2;x1" "forte" "equilibre" 200
"86" "STEP" 4 2 0.985 0.989847715736041 0.666666666666667 0.570006691211454 0.9 0.948717948717949 0.868852459016393 0.801557686297086 0.908785203867171 0.948717948717949 0.868852459016393 0.503791988934639 0.868852459016393 0.948717948717949 0.100075839778693 2.61000000000058 0.0300000000061118 0.0199999999967986 "x2;x1;Noise68;Noise82" "forte" "equilibre" 200
"87" "SU" 4 2 0.985 0.989847715736041 0.666666666666667 0.570006691211454 0.93 0.923076923076923 0.934426229508197 0.853743333618103 0.92875157629256 0.948717948717949 0.918032786885246 0.519964413783415 0.934426229508197 0.923076923076923 0.135335621968225 0.470000000001164 0.0599999999976717 0.0199999999967986 "x2;x1;Noise175;Noise197" "forte" "equilibre" 200
"88" "SVM-RFE" 12 3 0.955 0.954314720812183 1 0.488445166014616 0.88 0.871794871794872 0.885245901639344 0.750755560704343 0.878520386717108 0.871794871794872 0.950819672131147 1.57221086038962e-05 0.885245901639344 0.871794871794872 0.121085722227795 9.54000000000087 0.0400000000008731 0 "Noise10;Noise12;Noise182;Noise19;Noise59;Noise68;Noise79;Noise8;Noise89;x1;x2;x3" "forte" "equilibre" 200
"89" "CFS" 2 2 0.995 1 0.666666666666667 0.814432110921262 0.93 0.947368421052632 0.906976744186046 0.85697150148381 0.927172582619339 0.947368421052632 0.906976744186046 0.487567713021296 0.906976744186046 0.947368421052632 0.150101184988324 1.7300000000032 0.0400000000008731 0.0199999999967986 "x1;x2" "forte" "equilibre" 200
"90" "CHI2" 2 2 0.995 1 0.666666666666667 0.814432110921262 0.93 0.947368421052632 0.906976744186046 0.85697150148381 0.927172582619339 0.947368421052632 0.906976744186046 0.487567713021296 0.906976744186046 0.947368421052632 0.150101184988324 0.330000000001746 0.0600000000049477 0 "x2;x1" "forte" "equilibre" 200
"91" "FULL" 200 3 0.015 0 1 0 0.63 0.614035087719298 0.651162790697674 0.262586078055202 0.632598939208486 0.614035087719298 0.651162790697674 0.499886576841304 0.651162790697674 0.614035087719298 0.370002268462618 0.0199999999967986 0.139999999999418 0.0400000000008731 "x1;x2;x3;Noise1;Noise2;Noise3;Noise4;Noise5;Noise6;Noise7;Noise8;Noise9;Noise10;Noise11;Noise12;Noise13;Noise14;Noise15;Noise16;Noise17;Noise18;Noise19;Noise20;Noise21;Noise22;Noise23;Noise24;Noise25;Noise26;Noise27;Noise28;Noise29;Noise30;Noise31;Noise32;Noise33;Noise34;Noise35;Noise36;Noise37;Noise38;Noise39;Noise40;Noise41;Noise42;Noise43;Noise44;Noise45;Noise46;Noise47;Noise48;Noise49;Noise50;Noise51;Noise52;Noise53;Noise54;Noise55;Noise56;Noise57;Noise58;Noise59;Noise60;Noise61;Noise62;Noise63;Noise64;Noise65;Noise66;Noise67;Noise68;Noise69;Noise70;Noise71;Noise72;Noise73;Noise74;Noise75;Noise76;Noise77;Noise78;Noise79;Noise80;Noise81;Noise82;Noise83;Noise84;Noise85;Noise86;Noise87;Noise88;Noise89;Noise90;Noise91;Noise92;Noise93;Noise94;Noise95;Noise96;Noise97;Noise98;Noise99;Noise100;Noise101;Noise102;Noise103;Noise104;Noise105;Noise106;Noise107;Noise108;Noise109;Noise110;Noise111;Noise112;Noise113;Noise114;Noise115;Noise116;Noise117;Noise118;Noise119;Noise120;Noise121;Noise122;Noise123;Noise124;Noise125;Noise126;Noise127;Noise128;Noise129;Noise130;Noise131;Noise132;Noise133;Noise134;Noise135;Noise136;Noise137;Noise138;Noise139;Noise140;Noise141;Noise142;Noise143;Noise144;Noise145;Noise146;Noise147;Noise148;Noise149;Noise150;Noise151;Noise152;Noise153;Noise154;Noise155;Noise156;Noise157;Noise158;Noise159;Noise160;Noise161;Noise162;Noise163;Noise164;Noise165;Noise166;Noise167;Noise168;Noise169;Noise170;Noise171;Noise172;Noise173;Noise174;Noise175;Noise176;Noise177;Noise178;Noise179;Noise180;Noise181;Noise182;Noise183;Noise184;Noise185;Noise186;Noise187;Noise188;Noise189;Noise190;Noise191;Noise192;Noise193;Noise194;Noise195;Noise196;Noise197" "forte" "equilibre" 200
"92" "GAMMA_BACK" 99 2 0.51 0.50761421319797 0.666666666666667 0.0423706571799959 0.44 0.526315789473684 0.325581395348837 -0.149079193712968 0.425948592411261 0.508771929824561 0.674418604651163 5.82692982827086e-10 0.325581395348837 0.526315789473684 0.561314159047802 259.650000000001 0.0299999999988358 0 "x1;x2;Noise1;Noise2;Noise3;Noise5;Noise6;Noise8;Noise9;Noise10;Noise11;Noise12;Noise13;Noise14;Noise15;Noise16;Noise17;Noise18;Noise21;Noise23;Noise24;Noise25;Noise28;Noise30;Noise32;Noise34;Noise35;Noise37;Noise38;Noise40;Noise45;Noise46;Noise51;Noise52;Noise53;Noise54;Noise60;Noise64;Noise66;Noise67;Noise70;Noise71;Noise72;Noise73;Noise75;Noise77;Noise79;Noise83;Noise86;Noise88;Noise93;Noise94;Noise96;Noise97;Noise98;Noise101;Noise102;Noise103;Noise104;Noise105;Noise107;Noise108;Noise114;Noise116;Noise120;Noise121;Noise122;Noise125;Noise126;Noise131;Noise134;Noise135;Noise136;Noise138;Noise144;Noise146;Noise148;Noise149;Noise151;Noise152;Noise153;Noise155;Noise156;Noise159;Noise161;Noise163;Noise165;Noise166;Noise168;Noise170;Noise171;Noise174;Noise179;Noise183;Noise184;Noise185;Noise189;Noise191;Noise194" "forte" "equilibre" 200
"93" "GAMMA_BF" 3 2 0.99 0.99492385786802 0.666666666666667 0.661590524534687 0.91 0.929824561403509 0.883720930232558 0.816046405901966 0.906772745818033 0.929824561403509 0.930232558139535 0.440002154533518 0.883720930232558 0.929824561403509 0.145966813849397 5.62999999999738 0.0199999999967986 0 "x1;x2;Noise103" "forte" "equilibre" 200
"94" "GAMMA_FORW" 3 2 0.99 0.99492385786802 0.666666666666667 0.661590524534687 0.91 0.929824561403509 0.883720930232558 0.816046405901966 0.906772745818033 0.929824561403509 0.930232558139535 0.440002154533518 0.883720930232558 0.929824561403509 0.145966813849397 4.66999999999825 0.0199999999967986 0 "x1;x2;Noise103" "forte" "equilibre" 200
"95" "LASSO" 2 2 0.995 1 0.666666666666667 0.814432110921262 0.93 0.947368421052632 0.906976744186046 0.85697150148381 0.927172582619339 0.947368421052632 0.906976744186046 0.487567713021296 0.906976744186046 0.947368421052632 0.150101184988324 1.84999999999854 0.0100000000020373 0.0100000000020373 "x1;x2" "forte" "equilibre" 200
"96" "RFI" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.7 0.701754385964912 0.697674418604651 0.396208850356227 0.699714402284782 0.526315789473684 0.906976744186046 0.298792776167633 0.697674418604651 0.701754385964912 0.354181846517368 0.540000000000873 0.0599999999976717 0.0199999999967986 "x2" "forte" "equilibre" 200
"97" "STEP" 7 2 0.97 0.974619289340102 0.666666666666667 0.424148362838311 0.81 0.789473684210526 0.837209302325581 0.621008106740648 0.813341493268054 0.789473684210526 0.837209302325581 0.5 0.837209302325581 0.789473684210526 0.19 3.93000000000029 0.0299999999988358 0 "x2;x1;Noise123;Noise37;Noise8;Noise15;Noise66" "forte" "equilibre" 200
"98" "SU" 2 2 0.995 1 0.666666666666667 0.814432110921262 0.93 0.947368421052632 0.906976744186046 0.85697150148381 0.927172582619339 0.947368421052632 0.906976744186046 0.487567713021296 0.906976744186046 0.947368421052632 0.150101184988324 0.459999999999127 0.0400000000008731 0 "x2;x1" "forte" "equilibre" 200
"99" "SVM-RFE" 17 2 0.92 0.923857868020305 0.666666666666667 0.25738408001165 0.7 0.631578947368421 0.790697674418605 0.420224232374306 0.711138310893513 0.614035087719298 0.813953488372093 0.000663430462869196 0.790697674418605 0.631578947368421 0.300379971670085 9.41999999999825 0.0199999999967986 0 "Noise105;Noise107;Noise116;Noise12;Noise123;Noise163;Noise183;Noise191;Noise3;Noise34;Noise37;Noise46;Noise49;Noise51;Noise66;x1;x2" "forte" "equilibre" 200
"100" "CFS" 2 2 0.995 1 0.666666666666667 0.814432110921262 0.9 0.9 0.9 0.8 0.9 0.86 1 0.354941392399857 0.9 0.9 0.144914637103763 1.75 0.0400000000008731 0 "x1;x2" "forte" "equilibre" 200
"101" "CHI2" 2 2 0.995 1 0.666666666666667 0.814432110921262 0.9 0.9 0.9 0.8 0.9 0.86 1 0.354941392399858 0.9 0.9 0.144914637103763 0.359999999993306 0.0499999999956344 0.0200000000040745 "x2;x1" "forte" "equilibre" 200
"102" "FULL" 200 3 0.015 0 1 0 0.54 0.46 0.62 0.0810440898473108 0.54 0.46 0.66 2.63565696246184e-13 0.62 0.46 0.460077208354243 0 0.140000000006694 0.0499999999956344 "x1;x2;x3;Noise1;Noise2;Noise3;Noise4;Noise5;Noise6;Noise7;Noise8;Noise9;Noise10;Noise11;Noise12;Noise13;Noise14;Noise15;Noise16;Noise17;Noise18;Noise19;Noise20;Noise21;Noise22;Noise23;Noise24;Noise25;Noise26;Noise27;Noise28;Noise29;Noise30;Noise31;Noise32;Noise33;Noise34;Noise35;Noise36;Noise37;Noise38;Noise39;Noise40;Noise41;Noise42;Noise43;Noise44;Noise45;Noise46;Noise47;Noise48;Noise49;Noise50;Noise51;Noise52;Noise53;Noise54;Noise55;Noise56;Noise57;Noise58;Noise59;Noise60;Noise61;Noise62;Noise63;Noise64;Noise65;Noise66;Noise67;Noise68;Noise69;Noise70;Noise71;Noise72;Noise73;Noise74;Noise75;Noise76;Noise77;Noise78;Noise79;Noise80;Noise81;Noise82;Noise83;Noise84;Noise85;Noise86;Noise87;Noise88;Noise89;Noise90;Noise91;Noise92;Noise93;Noise94;Noise95;Noise96;Noise97;Noise98;Noise99;Noise100;Noise101;Noise102;Noise103;Noise104;Noise105;Noise106;Noise107;Noise108;Noise109;Noise110;Noise111;Noise112;Noise113;Noise114;Noise115;Noise116;Noise117;Noise118;Noise119;Noise120;Noise121;Noise122;Noise123;Noise124;Noise125;Noise126;Noise127;Noise128;Noise129;Noise130;Noise131;Noise132;Noise133;Noise134;Noise135;Noise136;Noise137;Noise138;Noise139;Noise140;Noise141;Noise142;Noise143;Noise144;Noise145;Noise146;Noise147;Noise148;Noise149;Noise150;Noise151;Noise152;Noise153;Noise154;Noise155;Noise156;Noise157;Noise158;Noise159;Noise160;Noise161;Noise162;Noise163;Noise164;Noise165;Noise166;Noise167;Noise168;Noise169;Noise170;Noise171;Noise172;Noise173;Noise174;Noise175;Noise176;Noise177;Noise178;Noise179;Noise180;Noise181;Noise182;Noise183;Noise184;Noise185;Noise186;Noise187;Noise188;Noise189;Noise190;Noise191;Noise192;Noise193;Noise194;Noise195;Noise196;Noise197" "forte" "equilibre" 200
"103" "GAMMA_BACK" 113 3 0.45 0.441624365482233 1 0.108279918158999 0.57 0.72 0.42 0.146759877141069 0.57 0.76 0.4 0.999917136004965 0.42 0.72 0.428550175915296 275.639999999999 0.0500000000029104 0.0100000000020373 "x1;x2;x3;Noise2;Noise4;Noise6;Noise7;Noise8;Noise13;Noise17;Noise18;Noise19;Noise22;Noise23;Noise24;Noise29;Noise30;Noise32;Noise33;Noise34;Noise36;Noise37;Noise40;Noise44;Noise45;Noise46;Noise51;Noise52;Noise54;Noise55;Noise58;Noise60;Noise65;Noise66;Noise67;Noise68;Noise69;Noise71;Noise72;Noise75;Noise78;Noise79;Noise80;Noise81;Noise82;Noise83;Noise85;Noise86;Noise87;Noise88;Noise90;Noise93;Noise95;Noise96;Noise99;Noise102;Noise105;Noise106;Noise108;Noise109;Noise110;Noise111;Noise113;Noise116;Noise121;Noise122;Noise123;Noise124;Noise125;Noise128;Noise129;Noise130;Noise131;Noise132;Noise135;Noise136;Noise137;Noise144;Noise146;Noise148;Noise149;Noise150;Noise151;Noise152;Noise153;Noise155;Noise157;Noise159;Noise160;Noise161;Noise162;Noise163;Noise168;Noise169;Noise171;Noise172;Noise174;Noise175;Noise176;Noise177;Noise178;Noise179;Noise180;Noise181;Noise182;Noise184;Noise185;Noise190;Noise192;Noise193;Noise194;Noise196;Noise197" "forte" "equilibre" 200
"104" "GAMMA_BF" 2 2 0.995 1 0.666666666666667 0.814432110921262 0.9 0.9 0.9 0.8 0.9 0.86 1 0.354941392399857 0.9 0.9 0.144914637103763 4.2300000000032 0.0100000000020373 0 "x1;x2" "forte" "equilibre" 200
"105" "GAMMA_FORW" 2 2 0.995 1 0.666666666666667 0.814432110921262 0.9 0.9 0.9 0.8 0.9 0.86 1 0.354941392399857 0.9 0.9 0.144914637103763 3.54000000000087 0.0299999999988358 0 "x1;x2" "forte" "equilibre" 200
"106" "LASSO" 2 2 0.995 1 0.666666666666667 0.814432110921262 0.9 0.9 0.9 0.8 0.9 0.86 1 0.354941392399857 0.9 0.9 0.144914637103763 1.84000000000378 0.0299999999988358 0 "x1;x2" "forte" "equilibre" 200
"107" "RFI" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.71 0.68 0.74 0.420758047342952 0.71 0.6 0.88 0.321029625593503 0.74 0.68 0.343405371977509 0.559999999997672 0.069999999999709 0 "x2" "forte" "equilibre" 200
"108" "STEP" 8 2 0.965 0.969543147208122 0.666666666666667 0.394637632123571 0.85 0.78 0.92 0.70696251784093 0.85 0.8 0.92 0.999953877015873 0.92 0.78 0.149999077651189 4.01000000000204 0.0299999999988358 0 "x2;x1;Noise120;Noise147;Noise151;Noise115;Noise140;Noise175" "forte" "equilibre" 200
"109" "SU" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.71 0.68 0.74 0.420758047342952 0.71 0.6 0.88 0.321029625593503 0.74 0.68 0.343405371977509 0.439999999995052 0.0599999999976717 0 "x2" "forte" "equilibre" 200
"110" "SVM-RFE" 11 2 0.95 0.954314720812183 0.666666666666667 0.331089249308355 0.73 0.76 0.7 0.460830242327995 0.73 0.74 0.76 1.99271212083626e-11 0.7 0.76 0.265712637055378 9.33999999999651 0.0300000000061118 0.0100000000020373 "Noise148;Noise153;Noise155;Noise163;Noise44;Noise51;Noise56;Noise66;Noise72;x1;x2" "forte" "equilibre" 200
"111" "CFS" 2 2 0.995 1 0.666666666666667 0.814432110921262 0.88 0.782608695652174 0.962962962962963 0.765557020527401 0.872785829307568 0.869565217391304 0.944444444444444 0.641754008120804 0.962962962962963 0.782608695652174 0.18142161076917 2.26000000000204 0.0499999999956344 0.0100000000020373 "x1;x2" "forte" "equilibre" 200
"112" "CHI2" 2 2 0.995 1 0.666666666666667 0.814432110921262 0.88 0.782608695652174 0.962962962962963 0.765557020527401 0.872785829307568 0.869565217391304 0.944444444444444 0.641754008120804 0.962962962962963 0.782608695652174 0.18142161076917 0.450000000004366 0.069999999999709 0 "x2;x1" "forte" "equilibre" 200
"113" "FULL" 200 3 0.015 0 1 0 0.44 0.5 0.388888888888889 -0.111561137704343 0.555555555555556 0.5 0.62962962962963 0.971085471552221 0.388888888888889 0.5 0.559579636195886 0.0200000000040745 0.159999999996217 0.0800000000017462 "x1;x2;x3;Noise1;Noise2;Noise3;Noise4;Noise5;Noise6;Noise7;Noise8;Noise9;Noise10;Noise11;Noise12;Noise13;Noise14;Noise15;Noise16;Noise17;Noise18;Noise19;Noise20;Noise21;Noise22;Noise23;Noise24;Noise25;Noise26;Noise27;Noise28;Noise29;Noise30;Noise31;Noise32;Noise33;Noise34;Noise35;Noise36;Noise37;Noise38;Noise39;Noise40;Noise41;Noise42;Noise43;Noise44;Noise45;Noise46;Noise47;Noise48;Noise49;Noise50;Noise51;Noise52;Noise53;Noise54;Noise55;Noise56;Noise57;Noise58;Noise59;Noise60;Noise61;Noise62;Noise63;Noise64;Noise65;Noise66;Noise67;Noise68;Noise69;Noise70;Noise71;Noise72;Noise73;Noise74;Noise75;Noise76;Noise77;Noise78;Noise79;Noise80;Noise81;Noise82;Noise83;Noise84;Noise85;Noise86;Noise87;Noise88;Noise89;Noise90;Noise91;Noise92;Noise93;Noise94;Noise95;Noise96;Noise97;Noise98;Noise99;Noise100;Noise101;Noise102;Noise103;Noise104;Noise105;Noise106;Noise107;Noise108;Noise109;Noise110;Noise111;Noise112;Noise113;Noise114;Noise115;Noise116;Noise117;Noise118;Noise119;Noise120;Noise121;Noise122;Noise123;Noise124;Noise125;Noise126;Noise127;Noise128;Noise129;Noise130;Noise131;Noise132;Noise133;Noise134;Noise135;Noise136;Noise137;Noise138;Noise139;Noise140;Noise141;Noise142;Noise143;Noise144;Noise145;Noise146;Noise147;Noise148;Noise149;Noise150;Noise151;Noise152;Noise153;Noise154;Noise155;Noise156;Noise157;Noise158;Noise159;Noise160;Noise161;Noise162;Noise163;Noise164;Noise165;Noise166;Noise167;Noise168;Noise169;Noise170;Noise171;Noise172;Noise173;Noise174;Noise175;Noise176;Noise177;Noise178;Noise179;Noise180;Noise181;Noise182;Noise183;Noise184;Noise185;Noise186;Noise187;Noise188;Noise189;Noise190;Noise191;Noise192;Noise193;Noise194;Noise195;Noise196;Noise197" "forte" "equilibre" 200
"114" "GAMMA_BACK" 91 3 0.56 0.553299492385787 1 0.135057923151975 0.6 0.543478260869565 0.648148148148148 0.192402541837925 0.595813204508857 0.521739130434783 0.722222222222222 7.61702605292472e-05 0.648148148148148 0.543478260869565 0.398633158198441 298.669999999998 0.0299999999988358 0 "x1;x2;x3;Noise4;Noise5;Noise8;Noise10;Noise13;Noise19;Noise20;Noise21;Noise31;Noise32;Noise33;Noise34;Noise35;Noise36;Noise37;Noise38;Noise39;Noise41;Noise42;Noise43;Noise48;Noise52;Noise59;Noise62;Noise65;Noise66;Noise68;Noise69;Noise72;Noise74;Noise78;Noise79;Noise80;Noise82;Noise86;Noise87;Noise89;Noise92;Noise93;Noise95;Noise97;Noise98;Noise102;Noise105;Noise107;Noise109;Noise112;Noise120;Noise121;Noise122;Noise123;Noise124;Noise126;Noise127;Noise128;Noise129;Noise132;Noise133;Noise134;Noise137;Noise139;Noise143;Noise145;Noise146;Noise147;Noise149;Noise151;Noise152;Noise153;Noise154;Noise158;Noise160;Noise165;Noise170;Noise171;Noise172;Noise174;Noise175;Noise178;Noise182;Noise183;Noise186;Noise188;Noise190;Noise192;Noise193;Noise195;Noise197" "forte" "equilibre" 200
"115" "GAMMA_BF" 4 3 0.995 0.99492385786802 1 0.863824573279213 0.87 0.891304347826087 0.851851851851852 0.740922481972242 0.871578099838969 0.934782608695652 0.851851851851852 0.579864182683914 0.851851851851852 0.891304347826087 0.146835622851273 9.08000000000175 0.0299999999988358 0 "x1;x2;x3;Noise37" "forte" "equilibre" 200
"116" "GAMMA_FORW" 4 3 0.995 0.99492385786802 1 0.863824573279213 0.87 0.891304347826087 0.851851851851852 0.740922481972242 0.871578099838969 0.934782608695652 0.851851851851852 0.579864182683914 0.851851851851852 0.891304347826087 0.146835622851273 7.26000000000204 0.0299999999988358 0.0199999999967986 "x1;x2;x3;Noise37" "forte" "equilibre" 200
"117" "LASSO" 3 3 1 1 1 1 0.91 0.934782608695652 0.888888888888889 0.821195773626872 0.911835748792271 0.934782608695652 0.888888888888889 0.496322421781489 0.888888888888889 0.934782608695652 0.158498313636431 2.41000000000349 0.0400000000008731 0 "x1;x2;x3" "forte" "equilibre" 200
"118" "RFI" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.77 0.782608695652174 0.759259259259259 0.540239252835665 0.770933977455717 0.760869565217391 0.814814814814815 0.437556795745623 0.759259259259259 0.782608695652174 0.299823581646274 0.620000000002619 0.069999999999709 0 "x2" "forte" "equilibre" 200
"119" "STEP" 6 3 0.985 0.984771573604061 1 0.701702064128381 0.84 0.934782608695652 0.759259259259259 0.696852903631478 0.847020933977456 0.934782608695652 0.777777777777778 0.0436396415058726 0.759259259259259 0.934782608695652 0.159127232055464 4.11000000000058 0.0400000000008731 0 "x2;x1;x3;Noise183;Noise167;Noise69" "forte" "equilibre" 200
"120" "SU" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.77 0.782608695652174 0.759259259259259 0.540239252835665 0.770933977455717 0.760869565217391 0.814814814814815 0.437556795745623 0.759259259259259 0.782608695652174 0.299823581646274 0.540000000000873 0.069999999999709 0.0100000000020373 "x2" "forte" "equilibre" 200
"121" "SVM-RFE" 14 3 0.945 0.944162436548223 1 0.449800535923954 0.76 0.804347826086957 0.722222222222222 0.525302729869335 0.763285024154589 0.804347826086957 0.796296296296296 0.00025634539129524 0.722222222222222 0.804347826086957 0.236759948336835 12.3399999999965 0.0100000000020373 0 "Noise10;Noise126;Noise134;Noise158;Noise19;Noise37;Noise42;Noise50;Noise72;Noise78;Noise8;x1;x2;x3" "forte" "equilibre" 200
"122" "CFS" 2 2 0.995 1 0.666666666666667 0.814432110921262 0.91 0.884615384615385 0.9375 0.821621769809782 0.911057692307692 0.942307692307692 0.916666666666667 0.599995119060854 0.9375 0.884615384615385 0.160809976901745 2.09999999999854 0.0500000000029104 0.0199999999967986 "x1;x2" "forte" "equilibre" 200
"123" "CHI2" 2 2 0.995 1 0.666666666666667 0.814432110921262 0.91 0.884615384615385 0.9375 0.821621769809782 0.911057692307692 0.942307692307692 0.916666666666667 0.599995119060854 0.9375 0.884615384615385 0.160809976901745 0.439999999995052 0.0500000000029104 0 "x1;x2" "forte" "equilibre" 200
"124" "FULL" 200 3 0.015 0 1 0 0.54 0.557692307692308 0.520833333333333 0.078525641025641 0.539262820512821 0.615384615384615 0.5 0.999999419467208 0.520833333333333 0.557692307692308 0.461449141452565 0 0.169999999998254 0.0899999999965075 "x1;x2;x3;Noise1;Noise2;Noise3;Noise4;Noise5;Noise6;Noise7;Noise8;Noise9;Noise10;Noise11;Noise12;Noise13;Noise14;Noise15;Noise16;Noise17;Noise18;Noise19;Noise20;Noise21;Noise22;Noise23;Noise24;Noise25;Noise26;Noise27;Noise28;Noise29;Noise30;Noise31;Noise32;Noise33;Noise34;Noise35;Noise36;Noise37;Noise38;Noise39;Noise40;Noise41;Noise42;Noise43;Noise44;Noise45;Noise46;Noise47;Noise48;Noise49;Noise50;Noise51;Noise52;Noise53;Noise54;Noise55;Noise56;Noise57;Noise58;Noise59;Noise60;Noise61;Noise62;Noise63;Noise64;Noise65;Noise66;Noise67;Noise68;Noise69;Noise70;Noise71;Noise72;Noise73;Noise74;Noise75;Noise76;Noise77;Noise78;Noise79;Noise80;Noise81;Noise82;Noise83;Noise84;Noise85;Noise86;Noise87;Noise88;Noise89;Noise90;Noise91;Noise92;Noise93;Noise94;Noise95;Noise96;Noise97;Noise98;Noise99;Noise100;Noise101;Noise102;Noise103;Noise104;Noise105;Noise106;Noise107;Noise108;Noise109;Noise110;Noise111;Noise112;Noise113;Noise114;Noise115;Noise116;Noise117;Noise118;Noise119;Noise120;Noise121;Noise122;Noise123;Noise124;Noise125;Noise126;Noise127;Noise128;Noise129;Noise130;Noise131;Noise132;Noise133;Noise134;Noise135;Noise136;Noise137;Noise138;Noise139;Noise140;Noise141;Noise142;Noise143;Noise144;Noise145;Noise146;Noise147;Noise148;Noise149;Noise150;Noise151;Noise152;Noise153;Noise154;Noise155;Noise156;Noise157;Noise158;Noise159;Noise160;Noise161;Noise162;Noise163;Noise164;Noise165;Noise166;Noise167;Noise168;Noise169;Noise170;Noise171;Noise172;Noise173;Noise174;Noise175;Noise176;Noise177;Noise178;Noise179;Noise180;Noise181;Noise182;Noise183;Noise184;Noise185;Noise186;Noise187;Noise188;Noise189;Noise190;Noise191;Noise192;Noise193;Noise194;Noise195;Noise196;Noise197" "forte" "equilibre" 200
