"Approach" "NbVarSelected" "NbVarInf" "Accuracy_selection" "Specificity_selection" "Sensitivity_selection" "MCC_selection" "Accuracy_test" "Specificity_test" "Sensitivity_test" "MCC_test" "AUC" "YoudenSpe" "YoudenSe" "Youden" "TPR" "TNR" "MAE" "Runtime" "TrainingTime" "TestTime" "VarSelected" "Separation" "Repartition" "NbVar"
"113" "FULL" 200 3 0.015 0 1 0 0.6 0.595238095238095 0.603448275862069 0.19628378732146 0.599343185550082 0.547619047619048 0.655172413793103 5.62955577278409e-13 0.603448275862069 0.595238095238095 0.40008707050828 0 0.159999999999854 0.0799999999981083 "x1;x2;x3;Noise1;Noise2;Noise3;Noise4;Noise5;Noise6;Noise7;Noise8;Noise9;Noise10;Noise11;Noise12;Noise13;Noise14;Noise15;Noise16;Noise17;Noise18;Noise19;Noise20;Noise21;Noise22;Noise23;Noise24;Noise25;Noise26;Noise27;Noise28;Noise29;Noise30;Noise31;Noise32;Noise33;Noise34;Noise35;Noise36;Noise37;Noise38;Noise39;Noise40;Noise41;Noise42;Noise43;Noise44;Noise45;Noise46;Noise47;Noise48;Noise49;Noise50;Noise51;Noise52;Noise53;Noise54;Noise55;Noise56;Noise57;Noise58;Noise59;Noise60;Noise61;Noise62;Noise63;Noise64;Noise65;Noise66;Noise67;Noise68;Noise69;Noise70;Noise71;Noise72;Noise73;Noise74;Noise75;Noise76;Noise77;Noise78;Noise79;Noise80;Noise81;Noise82;Noise83;Noise84;Noise85;Noise86;Noise87;Noise88;Noise89;Noise90;Noise91;Noise92;Noise93;Noise94;Noise95;Noise96;Noise97;Noise98;Noise99;Noise100;Noise101;Noise102;Noise103;Noise104;Noise105;Noise106;Noise107;Noise108;Noise109;Noise110;Noise111;Noise112;Noise113;Noise114;Noise115;Noise116;Noise117;Noise118;Noise119;Noise120;Noise121;Noise122;Noise123;Noise124;Noise125;Noise126;Noise127;Noise128;Noise129;Noise130;Noise131;Noise132;Noise133;Noise134;Noise135;Noise136;Noise137;Noise138;Noise139;Noise140;Noise141;Noise142;Noise143;Noise144;Noise145;Noise146;Noise147;Noise148;Noise149;Noise150;Noise151;Noise152;Noise153;Noise154;Noise155;Noise156;Noise157;Noise158;Noise159;Noise160;Noise161;Noise162;Noise163;Noise164;Noise165;Noise166;Noise167;Noise168;Noise169;Noise170;Noise171;Noise172;Noise173;Noise174;Noise175;Noise176;Noise177;Noise178;Noise179;Noise180;Noise181;Noise182;Noise183;Noise184;Noise185;Noise186;Noise187;Noise188;Noise189;Noise190;Noise191;Noise192;Noise193;Noise194;Noise195;Noise196;Noise197" "faible" "equilibre" 200
"114" "GAMMA_BACK" 133 2 0.34 0.33502538071066 0.666666666666667 0.000435755660888871 0.47 0.452380952380952 0.482758620689655 -0.0640376397883422 0.532430213464696 0.571428571428571 0.517241379310345 8.29360147234855e-06 0.482758620689655 0.452380952380952 0.527842473717631 242.870000000003 0.069999999999709 0.00999999999839929 "x2;x3;Noise1;Noise2;Noise4;Noise5;Noise6;Noise7;Noise8;Noise9;Noise10;Noise12;Noise13;Noise14;Noise15;Noise17;Noise18;Noise19;Noise22;Noise23;Noise25;Noise26;Noise27;Noise28;Noise29;Noise31;Noise32;Noise33;Noise35;Noise36;Noise37;Noise38;Noise41;Noise44;Noise46;Noise47;Noise48;Noise50;Noise51;Noise52;Noise53;Noise55;Noise57;Noise58;Noise61;Noise62;Noise64;Noise66;Noise67;Noise69;Noise70;Noise71;Noise72;Noise73;Noise75;Noise77;Noise78;Noise80;Noise82;Noise84;Noise85;Noise86;Noise87;Noise88;Noise89;Noise90;Noise91;Noise93;Noise94;Noise96;Noise97;Noise101;Noise102;Noise105;Noise106;Noise108;Noise109;Noise110;Noise112;Noise115;Noise119;Noise120;Noise121;Noise122;Noise123;Noise124;Noise127;Noise128;Noise129;Noise130;Noise132;Noise133;Noise134;Noise135;Noise136;Noise137;Noise138;Noise140;Noise142;Noise143;Noise144;Noise145;Noise146;Noise147;Noise149;Noise150;Noise156;Noise158;Noise159;Noise160;Noise165;Noise167;Noise169;Noise171;Noise173;Noise175;Noise176;Noise178;Noise179;Noise180;Noise181;Noise183;Noise185;Noise186;Noise187;Noise188;Noise189;Noise190;Noise191;Noise193;Noise194;Noise195;Noise197" "faible" "equilibre" 200
"115" "GAMMA_BF" 29 2 0.86 0.862944162436548 0.666666666666667 0.182832561143408 0.7 0.642857142857143 0.741379310344828 0.38423645320197 0.692118226600985 0.69047619047619 0.706896551724138 0.99999092822179 0.741379310344828 0.642857142857143 0.302527325582687 87.4199999999983 0.0299999999988358 0.0200000000004366 "x2;x3;Noise1;Noise3;Noise7;Noise8;Noise12;Noise13;Noise18;Noise29;Noise31;Noise32;Noise37;Noise51;Noise54;Noise65;Noise71;Noise77;Noise80;Noise84;Noise89;Noise91;Noise102;Noise106;Noise110;Noise127;Noise145;Noise180;Noise193" "faible" "equilibre" 200
"116" "GAMMA_FORW" 29 2 0.86 0.862944162436548 0.666666666666667 0.182832561143408 0.7 0.642857142857143 0.741379310344828 0.38423645320197 0.692118226600985 0.69047619047619 0.706896551724138 0.99999092822179 0.741379310344828 0.642857142857143 0.302527325582687 41.3100000000013 0.0299999999988358 0 "x2;x3;Noise1;Noise3;Noise7;Noise8;Noise12;Noise13;Noise18;Noise29;Noise31;Noise32;Noise37;Noise51;Noise54;Noise65;Noise71;Noise77;Noise80;Noise84;Noise89;Noise91;Noise102;Noise106;Noise110;Noise127;Noise145;Noise180;Noise193" "faible" "equilibre" 200
"117" "LASSO" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.79 0.785714285714286 0.793103448275862 0.574239243748678 0.789408866995074 0.785714285714286 0.913793103448276 0.447848823263485 0.793103448275862 0.785714285714286 0.263943846942307 2.22000000000116 0.0400000000008731 0 "x2" "faible" "equilibre" 200
"118" "RFI" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.79 0.785714285714286 0.793103448275862 0.574239243748678 0.789408866995074 0.785714285714286 0.913793103448276 0.447848823263485 0.793103448275862 0.785714285714286 0.263943846942307 0.639999999999418 0.0400000000008731 0 "x2" "faible" "equilibre" 200
"119" "STEP" 9 2 0.96 0.964467005076142 0.666666666666667 0.37006426777039 0.8 0.761904761904762 0.827586206896552 0.589490968801314 0.794745484400657 0.761904761904762 0.844827586206897 1.13888910116415e-08 0.827586206896552 0.761904761904762 0.199999999772222 5.98999999999796 0.0500000000029104 0 "x2;x3;Noise193;Noise33;Noise57;Noise145;Noise51;Noise30;Noise27" "faible" "equilibre" 200
"120" "SU" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.79 0.785714285714286 0.793103448275862 0.574239243748678 0.789408866995074 0.785714285714286 0.913793103448276 0.447848823263485 0.793103448275862 0.785714285714286 0.263943846942307 0.580000000001746 0.069999999999709 0 "x2" "faible" "equilibre" 200
"121" "SVM-RFE" 37 2 0.82 0.822335025380711 0.666666666666667 0.153076822261876 0.68 0.476190476190476 0.827586206896552 0.327177500597663 0.651888341543514 0.666666666666667 0.706896551724138 0.9999843446608 0.827586206896552 0.476190476190476 0.323267029752644 13.7000000000007 0.0400000000008731 0 "Noise105;Noise106;Noise108;Noise110;Noise124;Noise126;Noise127;Noise129;Noise142;Noise145;Noise15;Noise162;Noise168;Noise171;Noise178;Noise180;Noise187;Noise189;Noise193;Noise194;Noise28;Noise30;Noise32;Noise37;Noise41;Noise5;Noise57;Noise58;Noise69;Noise7;Noise71;Noise84;Noise90;Noise93;Noise94;x2;x3" "faible" "equilibre" 200
"122" "CFS" 2 2 0.995 1 0.666666666666667 0.814432110921262 0.79 0.78 0.8 0.580116034811604 0.79 0.86 0.78 0.583976789347345 0.8 0.78 0.264425881201728 2.53999999999724 0.0600000000013097 0.0200000000004366 "x2;x3" "faible" "equilibre" 200
"123" "CHI2" 2 2 0.995 1 0.666666666666667 0.814432110921262 0.79 0.78 0.8 0.580116034811604 0.79 0.86 0.78 0.583976789347345 0.8 0.78 0.264425881201728 0.539999999997235 0.0400000000008731 0 "x2;x3" "faible" "equilibre" 200
"124" "FULL" 200 3 0.015 0 1 0 0.5 0.5 0.5 0 0.5 0.54 0.5 9.26003856659686e-06 0.5 0.5 0.500000639590817 0 0.18999999999869 0.0600000000013097 "x1;x2;x3;Noise1;Noise2;Noise3;Noise4;Noise5;Noise6;Noise7;Noise8;Noise9;Noise10;Noise11;Noise12;Noise13;Noise14;Noise15;Noise16;Noise17;Noise18;Noise19;Noise20;Noise21;Noise22;Noise23;Noise24;Noise25;Noise26;Noise27;Noise28;Noise29;Noise30;Noise31;Noise32;Noise33;Noise34;Noise35;Noise36;Noise37;Noise38;Noise39;Noise40;Noise41;Noise42;Noise43;Noise44;Noise45;Noise46;Noise47;Noise48;Noise49;Noise50;Noise51;Noise52;Noise53;Noise54;Noise55;Noise56;Noise57;Noise58;Noise59;Noise60;Noise61;Noise62;Noise63;Noise64;Noise65;Noise66;Noise67;Noise68;Noise69;Noise70;Noise71;Noise72;Noise73;Noise74;Noise75;Noise76;Noise77;Noise78;Noise79;Noise80;Noise81;Noise82;Noise83;Noise84;Noise85;Noise86;Noise87;Noise88;Noise89;Noise90;Noise91;Noise92;Noise93;Noise94;Noise95;Noise96;Noise97;Noise98;Noise99;Noise100;Noise101;Noise102;Noise103;Noise104;Noise105;Noise106;Noise107;Noise108;Noise109;Noise110;Noise111;Noise112;Noise113;Noise114;Noise115;Noise116;Noise117;Noise118;Noise119;Noise120;Noise121;Noise122;Noise123;Noise124;Noise125;Noise126;Noise127;Noise128;Noise129;Noise130;Noise131;Noise132;Noise133;Noise134;Noise135;Noise136;Noise137;Noise138;Noise139;Noise140;Noise141;Noise142;Noise143;Noise144;Noise145;Noise146;Noise147;Noise148;Noise149;Noise150;Noise151;Noise152;Noise153;Noise154;Noise155;Noise156;Noise157;Noise158;Noise159;Noise160;Noise161;Noise162;Noise163;Noise164;Noise165;Noise166;Noise167;Noise168;Noise169;Noise170;Noise171;Noise172;Noise173;Noise174;Noise175;Noise176;Noise177;Noise178;Noise179;Noise180;Noise181;Noise182;Noise183;Noise184;Noise185;Noise186;Noise187;Noise188;Noise189;Noise190;Noise191;Noise192;Noise193;Noise194;Noise195;Noise196;Noise197" "faible" "equilibre" 200
"125" "GAMMA_BACK" 117 3 0.43 0.421319796954315 1 0.103937826207677 0.54 0.6 0.48 0.080582296402538 0.54 0.7 0.46 0.999999642730487 0.48 0.6 0.457206367596488 279.509999999998 0.0499999999992724 0.00999999999839929 "x1;x2;x3;Noise2;Noise5;Noise6;Noise7;Noise9;Noise12;Noise16;Noise17;Noise18;Noise21;Noise22;Noise23;Noise25;Noise26;Noise27;Noise28;Noise29;Noise33;Noise34;Noise36;Noise37;Noise38;Noise40;Noise41;Noise42;Noise44;Noise45;Noise47;Noise48;Noise49;Noise50;Noise51;Noise53;Noise54;Noise56;Noise57;Noise58;Noise61;Noise63;Noise64;Noise66;Noise71;Noise72;Noise75;Noise77;Noise78;Noise80;Noise82;Noise83;Noise85;Noise86;Noise89;Noise90;Noise91;Noise93;Noise95;Noise96;Noise98;Noise102;Noise103;Noise105;Noise107;Noise108;Noise109;Noise110;Noise111;Noise113;Noise114;Noise115;Noise116;Noise123;Noise125;Noise126;Noise129;Noise131;Noise132;Noise133;Noise135;Noise136;Noise141;Noise144;Noise147;Noise151;Noise152;Noise153;Noise156;Noise157;Noise158;Noise161;Noise162;Noise164;Noise165;Noise166;Noise167;Noise168;Noise169;Noise173;Noise174;Noise175;Noise176;Noise179;Noise180;Noise181;Noise182;Noise183;Noise184;Noise186;Noise188;Noise189;Noise190;Noise191;Noise194;Noise195;Noise196" "faible" "equilibre" 200
"126" "GAMMA_BF" 7 2 0.97 0.974619289340102 0.666666666666667 0.424148362838311 0.74 0.74 0.74 0.48 0.74 0.86 0.72 0.642603397939794 0.74 0.74 0.265178689123104 17.6599999999999 0.0199999999967986 0 "x2;x3;Noise58;Noise83;Noise95;Noise115;Noise147" "faible" "equilibre" 200
"127" "GAMMA_FORW" 7 2 0.97 0.974619289340102 0.666666666666667 0.424148362838311 0.74 0.74 0.74 0.48 0.74 0.86 0.72 0.642603397939794 0.74 0.74 0.265178689123104 12.6999999999971 0.0400000000008731 0 "x2;x3;Noise58;Noise83;Noise95;Noise115;Noise147" "faible" "equilibre" 200
"128" "LASSO" 2 2 0.995 1 0.666666666666667 0.814432110921262 0.79 0.78 0.8 0.580116034811604 0.79 0.86 0.78 0.583976789347345 0.8 0.78 0.264425881201728 2.59000000000015 0.0599999999976717 0 "x2;x3" "faible" "equilibre" 200
"129" "RFI" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.8 0.74 0.86 0.604367223019035 0.8 0.92 0.72 0.714398256533834 0.86 0.74 0.272009177288961 0.700000000000728 0.0600000000013097 0 "x2" "faible" "equilibre" 200
"130" "STEP" 9 2 0.96 0.964467005076142 0.666666666666667 0.37006426777039 0.69 0.74 0.64 0.381914369798501 0.69 0.72 0.68 6.6233850713655e-09 0.64 0.74 0.307949762772534 6.22999999999956 0.0500000000029104 0 "x2;x3;Noise180;Noise52;Noise136;Noise125;Noise118;Noise78;Noise36" "faible" "equilibre" 200
"131" "SU" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.8 0.74 0.86 0.604367223019035 0.8 0.92 0.72 0.714398256533834 0.86 0.74 0.272009177288961 0.630000000001019 0.0599999999976717 0 "x2" "faible" "equilibre" 200
"132" "SVM-RFE" 30 3 0.865 0.862944162436548 1 0.293759112613813 0.61 0.62 0.6 0.220044013204402 0.61 0.5 0.86 9.2270985377893e-11 0.6 0.62 0.393389034774815 15.8899999999994 0.0499999999992724 0 "Noise103;Noise108;Noise114;Noise115;Noise12;Noise125;Noise131;Noise142;Noise144;Noise151;Noise16;Noise164;Noise167;Noise180;Noise181;Noise190;Noise23;Noise27;Noise36;Noise38;Noise50;Noise51;Noise52;Noise58;Noise86;Noise89;Noise96;x1;x2;x3" "faible" "equilibre" 200
"133" "CFS" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.83 0.777777777777778 0.859375 0.633451955895668 0.818576388888889 0.861111111111111 0.796875 0.627612649558007 0.859375 0.777777777777778 0.245890303929044 1.20000000000073 0.0599999999976717 0 "x2" "faible" "equilibre" 200
"134" "CHI2" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.83 0.777777777777778 0.859375 0.633451955895668 0.818576388888889 0.861111111111111 0.796875 0.627612649558007 0.859375 0.777777777777778 0.245890303929044 0.5 0.0499999999992724 0 "x2" "faible" "equilibre" 200
"135" "FULL" 200 3 0.015 0 1 0 0.51 0.472222222222222 0.53125 0.00333934958208692 0.501736111111111 0.472222222222222 0.53125 0.5 0.53125 0.472222222222222 0.49 0 0.170000000001892 0.0900000000001455 "x1;x2;x3;Noise1;Noise2;Noise3;Noise4;Noise5;Noise6;Noise7;Noise8;Noise9;Noise10;Noise11;Noise12;Noise13;Noise14;Noise15;Noise16;Noise17;Noise18;Noise19;Noise20;Noise21;Noise22;Noise23;Noise24;Noise25;Noise26;Noise27;Noise28;Noise29;Noise30;Noise31;Noise32;Noise33;Noise34;Noise35;Noise36;Noise37;Noise38;Noise39;Noise40;Noise41;Noise42;Noise43;Noise44;Noise45;Noise46;Noise47;Noise48;Noise49;Noise50;Noise51;Noise52;Noise53;Noise54;Noise55;Noise56;Noise57;Noise58;Noise59;Noise60;Noise61;Noise62;Noise63;Noise64;Noise65;Noise66;Noise67;Noise68;Noise69;Noise70;Noise71;Noise72;Noise73;Noise74;Noise75;Noise76;Noise77;Noise78;Noise79;Noise80;Noise81;Noise82;Noise83;Noise84;Noise85;Noise86;Noise87;Noise88;Noise89;Noise90;Noise91;Noise92;Noise93;Noise94;Noise95;Noise96;Noise97;Noise98;Noise99;Noise100;Noise101;Noise102;Noise103;Noise104;Noise105;Noise106;Noise107;Noise108;Noise109;Noise110;Noise111;Noise112;Noise113;Noise114;Noise115;Noise116;Noise117;Noise118;Noise119;Noise120;Noise121;Noise122;Noise123;Noise124;Noise125;Noise126;Noise127;Noise128;Noise129;Noise130;Noise131;Noise132;Noise133;Noise134;Noise135;Noise136;Noise137;Noise138;Noise139;Noise140;Noise141;Noise142;Noise143;Noise144;Noise145;Noise146;Noise147;Noise148;Noise149;Noise150;Noise151;Noise152;Noise153;Noise154;Noise155;Noise156;Noise157;Noise158;Noise159;Noise160;Noise161;Noise162;Noise163;Noise164;Noise165;Noise166;Noise167;Noise168;Noise169;Noise170;Noise171;Noise172;Noise173;Noise174;Noise175;Noise176;Noise177;Noise178;Noise179;Noise180;Noise181;Noise182;Noise183;Noise184;Noise185;Noise186;Noise187;Noise188;Noise189;Noise190;Noise191;Noise192;Noise193;Noise194;Noise195;Noise196;Noise197" "faible" "equilibre" 200
"136" "GAMMA_BACK" 117 2 0.42 0.416243654822335 0.666666666666667 0.0204536284505068 0.48 0.527777777777778 0.453125 -0.0183922831103259 0.490451388888889 0.527777777777778 0.5 2.9148524485269e-12 0.453125 0.527777777777778 0.522336419795036 279.450000000001 0.0400000000008731 0.00999999999839929 "x2;x3;Noise1;Noise3;Noise4;Noise5;Noise6;Noise7;Noise8;Noise13;Noise14;Noise17;Noise18;Noise19;Noise20;Noise21;Noise22;Noise23;Noise24;Noise27;Noise28;Noise30;Noise31;Noise32;Noise34;Noise35;Noise36;Noise38;Noise43;Noise44;Noise47;Noise48;Noise49;Noise50;Noise51;Noise52;Noise54;Noise55;Noise57;Noise58;Noise60;Noise62;Noise65;Noise66;Noise67;Noise70;Noise71;Noise72;Noise75;Noise79;Noise80;Noise81;Noise88;Noise90;Noise91;Noise93;Noise94;Noise95;Noise96;Noise97;Noise98;Noise99;Noise103;Noise105;Noise106;Noise107;Noise110;Noise111;Noise113;Noise114;Noise116;Noise118;Noise119;Noise120;Noise121;Noise122;Noise126;Noise129;Noise130;Noise131;Noise132;Noise133;Noise134;Noise135;Noise140;Noise145;Noise146;Noise147;Noise150;Noise151;Noise153;Noise156;Noise157;Noise159;Noise162;Noise163;Noise164;Noise168;Noise170;Noise172;Noise175;Noise176;Noise177;Noise178;Noise179;Noise180;Noise181;Noise183;Noise184;Noise185;Noise188;Noise189;Noise191;Noise192;Noise193;Noise194;Noise196" "faible" "equilibre" 200
"137" "GAMMA_BF" 3 1 0.98 0.989847715736041 0.333333333333333 0.323181049069374 0.79 0.777777777777778 0.796875 0.560826870560215 0.787326388888889 0.722222222222222 0.9375 0.288078123130911 0.796875 0.777777777777778 0.238262413895182 8 0.0499999999992724 0 "x2;Noise79;Noise178" "faible" "equilibre" 200
"138" "GAMMA_FORW" 3 1 0.98 0.989847715736041 0.333333333333333 0.323181049069374 0.79 0.777777777777778 0.796875 0.560826870560215 0.787326388888889 0.722222222222222 0.9375 0.288078123130911 0.796875 0.777777777777778 0.238262413895182 6.72000000000116 0.0299999999988358 0 "x2;Noise79;Noise178" "faible" "equilibre" 200
"139" "LASSO" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.83 0.777777777777778 0.859375 0.633451955895668 0.818576388888889 0.861111111111111 0.796875 0.627612649558007 0.859375 0.777777777777778 0.245890303929044 2.63999999999942 0.0499999999992724 0.0100000000020373 "x2" "faible" "equilibre" 200
"140" "RFI" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.83 0.777777777777778 0.859375 0.633451955895668 0.818576388888889 0.861111111111111 0.796875 0.627612649558007 0.859375 0.777777777777778 0.245890303929044 0.719999999997526 0.0600000000013097 0 "x2" "faible" "equilibre" 200
"141" "STEP" 9 2 0.96 0.964467005076142 0.666666666666667 0.37006426777039 0.78 0.75 0.796875 0.53582588123382 0.7734375 0.75 0.796875 0.5 0.796875 0.75 0.22 5.51000000000204 0.0400000000008731 0 "x2;x3;Noise135;Noise193;Noise20;Noise75;Noise82;Noise61;Noise178" "faible" "equilibre" 200
"142" "SU" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.83 0.777777777777778 0.859375 0.633451955895668 0.818576388888889 0.861111111111111 0.796875 0.627612649558007 0.859375 0.777777777777778 0.245890303929044 0.610000000000582 0.0600000000013097 0.0100000000020373 "x2" "faible" "equilibre" 200
"143" "SVM-RFE" 17 1 0.91 0.918781725888325 0.333333333333333 0.109886039890361 0.71 0.722222222222222 0.703125 0.410390441230845 0.712673611111111 0.722222222222222 0.78125 0.000638698357735719 0.703125 0.722222222222222 0.284768111664168 16 0.0300000000024738 0.0200000000004366 "Noise1;Noise118;Noise140;Noise151;Noise178;Noise179;Noise193;Noise195;Noise24;Noise25;Noise34;Noise47;Noise54;Noise58;Noise80;Noise93;x2" "faible" "equilibre" 200
"144" "CFS" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.7 0.795918367346939 0.607843137254902 0.410383701187806 0.70188075230092 0.755102040816326 0.686274509803922 0.459223945176627 0.607843137254902 0.795918367346939 0.357579322915598 1.10999999999694 0.0499999999992724 0.0100000000020373 "x2" "faible" "equilibre" 200
"145" "CHI2" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.7 0.795918367346939 0.607843137254902 0.410383701187806 0.70188075230092 0.755102040816326 0.686274509803922 0.459223945176627 0.607843137254902 0.795918367346939 0.357579322915598 0.43999999999869 0.0900000000001455 0 "x2" "faible" "equilibre" 200
"146" "FULL" 200 3 0.015 0 1 0 0.51 0.469387755102041 0.549019607843137 0.0184628570805651 0.509203681472589 0.510204081632653 0.529411764705882 0.999999999826591 0.549019607843137 0.469387755102041 0.492009874271563 0.0199999999967986 0.139999999999418 0.0800000000017462 "x1;x2;x3;Noise1;Noise2;Noise3;Noise4;Noise5;Noise6;Noise7;Noise8;Noise9;Noise10;Noise11;Noise12;Noise13;Noise14;Noise15;Noise16;Noise17;Noise18;Noise19;Noise20;Noise21;Noise22;Noise23;Noise24;Noise25;Noise26;Noise27;Noise28;Noise29;Noise30;Noise31;Noise32;Noise33;Noise34;Noise35;Noise36;Noise37;Noise38;Noise39;Noise40;Noise41;Noise42;Noise43;Noise44;Noise45;Noise46;Noise47;Noise48;Noise49;Noise50;Noise51;Noise52;Noise53;Noise54;Noise55;Noise56;Noise57;Noise58;Noise59;Noise60;Noise61;Noise62;Noise63;Noise64;Noise65;Noise66;Noise67;Noise68;Noise69;Noise70;Noise71;Noise72;Noise73;Noise74;Noise75;Noise76;Noise77;Noise78;Noise79;Noise80;Noise81;Noise82;Noise83;Noise84;Noise85;Noise86;Noise87;Noise88;Noise89;Noise90;Noise91;Noise92;Noise93;Noise94;Noise95;Noise96;Noise97;Noise98;Noise99;Noise100;Noise101;Noise102;Noise103;Noise104;Noise105;Noise106;Noise107;Noise108;Noise109;Noise110;Noise111;Noise112;Noise113;Noise114;Noise115;Noise116;Noise117;Noise118;Noise119;Noise120;Noise121;Noise122;Noise123;Noise124;Noise125;Noise126;Noise127;Noise128;Noise129;Noise130;Noise131;Noise132;Noise133;Noise134;Noise135;Noise136;Noise137;Noise138;Noise139;Noise140;Noise141;Noise142;Noise143;Noise144;Noise145;Noise146;Noise147;Noise148;Noise149;Noise150;Noise151;Noise152;Noise153;Noise154;Noise155;Noise156;Noise157;Noise158;Noise159;Noise160;Noise161;Noise162;Noise163;Noise164;Noise165;Noise166;Noise167;Noise168;Noise169;Noise170;Noise171;Noise172;Noise173;Noise174;Noise175;Noise176;Noise177;Noise178;Noise179;Noise180;Noise181;Noise182;Noise183;Noise184;Noise185;Noise186;Noise187;Noise188;Noise189;Noise190;Noise191;Noise192;Noise193;Noise194;Noise195;Noise196;Noise197" "faible" "equilibre" 200
"147" "GAMMA_BACK" 95 2 0.53 0.527918781725888 0.666666666666667 0.0473639209635032 0.49 0.489795918367347 0.490196078431373 -0.0200040012004001 0.51000400160064 0.510204081632653 0.529411764705882 0.92302982916862 0.490196078431373 0.489795918367347 0.509485421412794 323.279999999999 0.069999999999709 0 "x2;x3;Noise1;Noise2;Noise3;Noise6;Noise10;Noise14;Noise19;Noise20;Noise23;Noise24;Noise27;Noise28;Noise29;Noise30;Noise31;Noise32;Noise33;Noise35;Noise43;Noise46;Noise47;Noise48;Noise50;Noise52;Noise56;Noise61;Noise65;Noise67;Noise69;Noise72;Noise73;Noise74;Noise75;Noise77;Noise78;Noise81;Noise82;Noise84;Noise85;Noise86;Noise87;Noise88;Noise89;Noise91;Noise92;Noise95;Noise97;Noise98;Noise100;Noise102;Noise103;Noise104;Noise105;Noise107;Noise108;Noise113;Noise114;Noise115;Noise117;Noise118;Noise124;Noise125;Noise126;Noise128;Noise129;Noise131;Noise137;Noise142;Noise143;Noise144;Noise146;Noise148;Noise150;Noise152;Noise153;Noise156;Noise157;Noise159;Noise160;Noise163;Noise165;Noise168;Noise169;Noise170;Noise172;Noise173;Noise180;Noise185;Noise187;Noise188;Noise189;Noise193;Noise194" "faible" "equilibre" 200
"148" "GAMMA_BF" 13 2 0.94 0.944162436548223 0.666666666666667 0.301176430675299 0.73 0.795918367346939 0.666666666666667 0.46585885429657 0.731292517006803 0.775510204081633 0.705882352941177 0.447772358522052 0.666666666666667 0.795918367346939 0.304579916859677 28.2400000000016 0.0300000000024738 0 "x2;x3;Noise10;Noise46;Noise61;Noise85;Noise86;Noise110;Noise114;Noise118;Noise127;Noise143;Noise153" "faible" "equilibre" 200
"149" "GAMMA_FORW" 13 2 0.94 0.944162436548223 0.666666666666667 0.301176430675299 0.73 0.795918367346939 0.666666666666667 0.46585885429657 0.731292517006803 0.775510204081633 0.705882352941177 0.447772358522052 0.666666666666667 0.795918367346939 0.304579916859677 17.8899999999994 0.0200000000004366 0 "x2;x3;Noise10;Noise46;Noise61;Noise85;Noise86;Noise110;Noise114;Noise118;Noise127;Noise143;Noise153" "faible" "equilibre" 200
"150" "LASSO" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.7 0.795918367346939 0.607843137254902 0.410383701187806 0.70188075230092 0.755102040816326 0.686274509803922 0.459223945176627 0.607843137254902 0.795918367346939 0.357579322915598 2.30000000000291 0.0300000000024738 0 "x2" "faible" "equilibre" 200
"151" "RFI" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.7 0.795918367346939 0.607843137254902 0.410383701187806 0.70188075230092 0.755102040816326 0.686274509803922 0.459223945176627 0.607843137254902 0.795918367346939 0.357579322915598 0.599999999998545 0.0499999999992724 0 "x2" "faible" "equilibre" 200
"152" "STEP" 8 2 0.965 0.969543147208122 0.666666666666667 0.394637632123571 0.73 0.714285714285714 0.745098039215686 0.459659742564147 0.7296918767507 0.755102040816326 0.745098039215686 0.999999999998688 0.745098039215686 0.714285714285714 0.270000067179502 4.43000000000029 0.0300000000024738 0.0100000000020373 "x2;x3;Noise61;Noise187;Noise100;Noise143;Noise181;Noise145" "faible" "equilibre" 200
"153" "SU" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.7 0.795918367346939 0.607843137254902 0.410383701187806 0.70188075230092 0.755102040816326 0.686274509803922 0.459223945176627 0.607843137254902 0.795918367346939 0.357579322915598 0.56000000000131 0.0599999999976717 0 "x2" "faible" "equilibre" 200
"154" "SVM-RFE" 11 2 0.95 0.954314720812183 0.666666666666667 0.331089249308355 0.66 0.653061224489796 0.666666666666667 0.319727891156463 0.659863945578231 0.693877551020408 0.647058823529412 0.999999999995255 0.666666666666667 0.653061224489796 0.338690480521494 12.630000000001 0.0499999999992724 0.0200000000004366 "Noise100;Noise107;Noise152;Noise174;Noise187;Noise20;Noise46;Noise69;Noise82;x2;x3" "faible" "equilibre" 200
"155" "CFS" 4 3 0.995 0.99492385786802 1 0.863824573279213 0.77 0.638888888888889 0.84375 0.492684816651806 0.741319444444444 0.916666666666667 0.671875 0.734269446009089 0.84375 0.638888888888889 0.292783894355425 5.34999999999854 0.0400000000008731 0 "x1;x2;x3;Noise129" "faible" "equilibre" 200
