"Approach" "NbVarSelected" "NbVarInf" "Accuracy_selection" "Specificity_selection" "Sensitivity_selection" "MCC_selection" "Accuracy_test" "Specificity_test" "Sensitivity_test" "MCC_test" "AUC" "YoudenSpe" "YoudenSe" "Youden" "TPR" "TNR" "MAE" "Runtime" "TrainingTime" "TestTime" "VarSelected" "Separation" "Repartition" "NbVar"
"144" "CFS" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.9 0.952380952380952 0.625 0.610026699382754 0.788690476190476 0.738095238095238 1 0.144241742032411 0.625 0.952380952380952 0.160307967548274 0.940000000002328 0.0500000000029104 0 "x2" "faible" "desequilibre" 200
"145" "CHI2" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.9 0.952380952380952 0.625 0.610026699382754 0.788690476190476 0.738095238095238 1 0.144241742032411 0.625 0.952380952380952 0.160307967548274 0.340000000003783 0.0500000000029104 0 "x2" "faible" "desequilibre" 200
"146" "FULL" 200 3 0.015 0 1 0 0.38 0.333333333333333 0.625 -0.0322460829146623 0.479166666666667 0 1 -Inf 0.625 0.333333333333333 0.620310377473903 0 0.160000000003492 0.0799999999944703 "x1;x2;x3;Noise1;Noise2;Noise3;Noise4;Noise5;Noise6;Noise7;Noise8;Noise9;Noise10;Noise11;Noise12;Noise13;Noise14;Noise15;Noise16;Noise17;Noise18;Noise19;Noise20;Noise21;Noise22;Noise23;Noise24;Noise25;Noise26;Noise27;Noise28;Noise29;Noise30;Noise31;Noise32;Noise33;Noise34;Noise35;Noise36;Noise37;Noise38;Noise39;Noise40;Noise41;Noise42;Noise43;Noise44;Noise45;Noise46;Noise47;Noise48;Noise49;Noise50;Noise51;Noise52;Noise53;Noise54;Noise55;Noise56;Noise57;Noise58;Noise59;Noise60;Noise61;Noise62;Noise63;Noise64;Noise65;Noise66;Noise67;Noise68;Noise69;Noise70;Noise71;Noise72;Noise73;Noise74;Noise75;Noise76;Noise77;Noise78;Noise79;Noise80;Noise81;Noise82;Noise83;Noise84;Noise85;Noise86;Noise87;Noise88;Noise89;Noise90;Noise91;Noise92;Noise93;Noise94;Noise95;Noise96;Noise97;Noise98;Noise99;Noise100;Noise101;Noise102;Noise103;Noise104;Noise105;Noise106;Noise107;Noise108;Noise109;Noise110;Noise111;Noise112;Noise113;Noise114;Noise115;Noise116;Noise117;Noise118;Noise119;Noise120;Noise121;Noise122;Noise123;Noise124;Noise125;Noise126;Noise127;Noise128;Noise129;Noise130;Noise131;Noise132;Noise133;Noise134;Noise135;Noise136;Noise137;Noise138;Noise139;Noise140;Noise141;Noise142;Noise143;Noise144;Noise145;Noise146;Noise147;Noise148;Noise149;Noise150;Noise151;Noise152;Noise153;Noise154;Noise155;Noise156;Noise157;Noise158;Noise159;Noise160;Noise161;Noise162;Noise163;Noise164;Noise165;Noise166;Noise167;Noise168;Noise169;Noise170;Noise171;Noise172;Noise173;Noise174;Noise175;Noise176;Noise177;Noise178;Noise179;Noise180;Noise181;Noise182;Noise183;Noise184;Noise185;Noise186;Noise187;Noise188;Noise189;Noise190;Noise191;Noise192;Noise193;Noise194;Noise195;Noise196;Noise197" "faible" "desequilibre" 200
"147" "GAMMA_BACK" 135 3 0.34 0.32994923857868 1 0.0856282973189848 0.52 0.5 0.625 0.0917249232131678 0.5625 0.5 0.625 0.5 0.625 0.5 0.48 209.910000000003 0.0500000000029104 0.0199999999967986 "x1;x2;x3;Noise1;Noise2;Noise3;Noise4;Noise5;Noise6;Noise7;Noise9;Noise10;Noise11;Noise13;Noise14;Noise18;Noise19;Noise21;Noise22;Noise24;Noise25;Noise26;Noise28;Noise29;Noise31;Noise32;Noise33;Noise34;Noise40;Noise41;Noise42;Noise43;Noise44;Noise45;Noise46;Noise48;Noise49;Noise50;Noise51;Noise53;Noise55;Noise59;Noise60;Noise62;Noise64;Noise65;Noise66;Noise68;Noise70;Noise71;Noise72;Noise73;Noise75;Noise76;Noise79;Noise80;Noise81;Noise83;Noise85;Noise86;Noise88;Noise89;Noise90;Noise93;Noise98;Noise99;Noise101;Noise102;Noise103;Noise104;Noise105;Noise106;Noise109;Noise110;Noise111;Noise113;Noise115;Noise117;Noise118;Noise119;Noise120;Noise121;Noise122;Noise123;Noise125;Noise126;Noise128;Noise129;Noise132;Noise134;Noise135;Noise136;Noise137;Noise138;Noise139;Noise140;Noise141;Noise143;Noise144;Noise145;Noise146;Noise147;Noise148;Noise150;Noise151;Noise152;Noise153;Noise154;Noise157;Noise158;Noise159;Noise160;Noise161;Noise162;Noise163;Noise165;Noise166;Noise167;Noise169;Noise170;Noise171;Noise177;Noise180;Noise181;Noise182;Noise183;Noise185;Noise186;Noise187;Noise188;Noise189;Noise190;Noise192;Noise193;Noise194" "faible" "desequilibre" 200
"148" "GAMMA_BF" 13 2 0.94 0.944162436548223 0.666666666666667 0.301176430675299 0.84 0.880952380952381 0.625 0.463713016751484 0.75297619047619 0.785714285714286 0.875 0.0774155134303738 0.625 0.880952380952381 0.153287206608389 23.9800000000032 0.0100000000020373 0 "x2;x3;Noise75;Noise79;Noise85;Noise98;Noise108;Noise111;Noise136;Noise157;Noise161;Noise177;Noise180" "faible" "desequilibre" 200
"149" "GAMMA_FORW" 13 2 0.94 0.944162436548223 0.666666666666667 0.301176430675299 0.84 0.880952380952381 0.625 0.463713016751484 0.75297619047619 0.785714285714286 0.875 0.0774155134303738 0.625 0.880952380952381 0.153287206608389 14.4500000000044 0.0199999999967986 0 "x2;x3;Noise75;Noise79;Noise85;Noise98;Noise108;Noise111;Noise136;Noise157;Noise161;Noise177;Noise180" "faible" "desequilibre" 200
"150" "LASSO" 2 2 0.995 1 0.666666666666667 0.814432110921262 0.9 0.916666666666667 0.8125 0.668292288847727 0.864583333333333 0.845238095238095 1 0.236657229353155 0.8125 0.916666666666667 0.13094421798249 1.79000000000087 0.0100000000020373 0 "x2;x3" "faible" "desequilibre" 200
"151" "RFI" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.9 0.952380952380952 0.625 0.610026699382754 0.788690476190476 0.738095238095238 1 0.144241742032411 0.625 0.952380952380952 0.160307967548274 0.480000000003201 0.0600000000049477 0 "x2" "faible" "desequilibre" 200
"152" "STEP" 7 2 0.97 0.974619289340102 0.666666666666667 0.424148362838311 0.86 0.916666666666667 0.5625 0.479166666666667 0.739583333333333 0.916666666666667 0.5625 0.5 0.5625 0.916666666666667 0.14 3.41999999999825 0.0299999999988358 0 "x2;x3;Noise169;Noise157;Noise192;Noise85;Noise109" "faible" "desequilibre" 200
"153" "SU" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.9 0.952380952380952 0.625 0.610026699382754 0.788690476190476 0.738095238095238 1 0.144241742032411 0.625 0.952380952380952 0.160307967548274 0.439999999995052 0.0400000000008731 0 "x2" "faible" "desequilibre" 200
"154" "SVM-RFE" 24 3 0.895 0.893401015228426 1 0.334178286104219 0.81 0.869047619047619 0.5 0.344875808977212 0.68452380952381 0.75 0.8125 1.56527734239181e-09 0.5 0.869047619047619 0.201546573561739 10.1999999999971 0.0300000000061118 0 "Noise103;Noise105;Noise113;Noise120;Noise135;Noise140;Noise157;Noise165;Noise167;Noise169;Noise180;Noise181;Noise192;Noise31;Noise33;Noise34;Noise46;Noise50;Noise79;Noise80;Noise85;x1;x2;x3" "faible" "desequilibre" 200
"155" "CFS" 2 2 0.995 1 0.666666666666667 0.814432110921262 0.89 0.948717948717949 0.681818181818182 0.665808459911114 0.815268065268065 0.846153846153846 0.954545454545455 0.236493752660624 0.681818181818182 0.948717948717949 0.163558972981053 1.76000000000204 0.0299999999988358 0.0199999999967986 "x2;x3" "faible" "desequilibre" 200
"156" "CHI2" 2 2 0.995 1 0.666666666666667 0.814432110921262 0.89 0.948717948717949 0.681818181818182 0.665808459911114 0.815268065268065 0.846153846153846 0.954545454545455 0.236493752660624 0.681818181818182 0.948717948717949 0.163558972981053 0.349999999998545 0.0300000000061118 0 "x2;x3" "faible" "desequilibre" 200
"157" "FULL" 200 3 0.015 0 1 0 0.52 0.525641025641026 0.5 0.021260415322791 0.512820512820513 0.58974358974359 0.5 0.999999999999821 0.5 0.525641025641026 0.479600239153948 0.0299999999988358 0.139999999999418 0.0600000000049477 "x1;x2;x3;Noise1;Noise2;Noise3;Noise4;Noise5;Noise6;Noise7;Noise8;Noise9;Noise10;Noise11;Noise12;Noise13;Noise14;Noise15;Noise16;Noise17;Noise18;Noise19;Noise20;Noise21;Noise22;Noise23;Noise24;Noise25;Noise26;Noise27;Noise28;Noise29;Noise30;Noise31;Noise32;Noise33;Noise34;Noise35;Noise36;Noise37;Noise38;Noise39;Noise40;Noise41;Noise42;Noise43;Noise44;Noise45;Noise46;Noise47;Noise48;Noise49;Noise50;Noise51;Noise52;Noise53;Noise54;Noise55;Noise56;Noise57;Noise58;Noise59;Noise60;Noise61;Noise62;Noise63;Noise64;Noise65;Noise66;Noise67;Noise68;Noise69;Noise70;Noise71;Noise72;Noise73;Noise74;Noise75;Noise76;Noise77;Noise78;Noise79;Noise80;Noise81;Noise82;Noise83;Noise84;Noise85;Noise86;Noise87;Noise88;Noise89;Noise90;Noise91;Noise92;Noise93;Noise94;Noise95;Noise96;Noise97;Noise98;Noise99;Noise100;Noise101;Noise102;Noise103;Noise104;Noise105;Noise106;Noise107;Noise108;Noise109;Noise110;Noise111;Noise112;Noise113;Noise114;Noise115;Noise116;Noise117;Noise118;Noise119;Noise120;Noise121;Noise122;Noise123;Noise124;Noise125;Noise126;Noise127;Noise128;Noise129;Noise130;Noise131;Noise132;Noise133;Noise134;Noise135;Noise136;Noise137;Noise138;Noise139;Noise140;Noise141;Noise142;Noise143;Noise144;Noise145;Noise146;Noise147;Noise148;Noise149;Noise150;Noise151;Noise152;Noise153;Noise154;Noise155;Noise156;Noise157;Noise158;Noise159;Noise160;Noise161;Noise162;Noise163;Noise164;Noise165;Noise166;Noise167;Noise168;Noise169;Noise170;Noise171;Noise172;Noise173;Noise174;Noise175;Noise176;Noise177;Noise178;Noise179;Noise180;Noise181;Noise182;Noise183;Noise184;Noise185;Noise186;Noise187;Noise188;Noise189;Noise190;Noise191;Noise192;Noise193;Noise194;Noise195;Noise196;Noise197" "faible" "desequilibre" 200
"158" "GAMMA_BACK" 101 3 0.51 0.50253807106599 1 0.122175584295716 0.45 0.435897435897436 0.5 -0.0533760512683624 0.532051282051282 0.564102564102564 0.545454545454545 0.894662067103126 0.5 0.435897435897436 0.552044691785899 262.670000000006 0.0400000000008731 0.0200000000040745 "x1;x2;x3;Noise3;Noise4;Noise6;Noise7;Noise8;Noise9;Noise11;Noise12;Noise13;Noise17;Noise18;Noise20;Noise24;Noise25;Noise27;Noise28;Noise29;Noise31;Noise32;Noise33;Noise34;Noise35;Noise36;Noise38;Noise40;Noise44;Noise45;Noise47;Noise49;Noise50;Noise53;Noise54;Noise59;Noise61;Noise62;Noise66;Noise68;Noise70;Noise72;Noise76;Noise81;Noise82;Noise83;Noise88;Noise90;Noise91;Noise93;Noise95;Noise96;Noise98;Noise100;Noise102;Noise103;Noise107;Noise108;Noise109;Noise110;Noise111;Noise112;Noise114;Noise116;Noise118;Noise119;Noise123;Noise125;Noise127;Noise129;Noise131;Noise133;Noise134;Noise135;Noise138;Noise139;Noise140;Noise143;Noise144;Noise147;Noise150;Noise154;Noise155;Noise157;Noise158;Noise160;Noise162;Noise163;Noise164;Noise166;Noise167;Noise170;Noise176;Noise179;Noise180;Noise181;Noise184;Noise186;Noise188;Noise192;Noise195" "faible" "desequilibre" 200
"159" "GAMMA_BF" 5 2 0.98 0.984771573604061 0.666666666666667 0.507182991812448 0.87 0.935897435897436 0.636363636363636 0.604273482100475 0.786130536130536 0.769230769230769 0.954545454545455 0.122345316229373 0.636363636363636 0.935897435897436 0.170427611949359 8.69999999999709 0.0199999999967986 0 "x2;x3;Noise49;Noise114;Noise162" "faible" "desequilibre" 200
"160" "GAMMA_FORW" 5 2 0.98 0.984771573604061 0.666666666666667 0.507182991812448 0.87 0.935897435897436 0.636363636363636 0.604273482100475 0.786130536130536 0.769230769230769 0.954545454545455 0.122345316229373 0.636363636363636 0.935897435897436 0.170427611949359 6.72000000000116 0.0299999999988358 0 "x2;x3;Noise49;Noise114;Noise162" "faible" "desequilibre" 200
"161" "LASSO" 2 2 0.995 1 0.666666666666667 0.814432110921262 0.89 0.948717948717949 0.681818181818182 0.665808459911114 0.815268065268065 0.846153846153846 0.954545454545455 0.236493752660624 0.681818181818182 0.948717948717949 0.163558972981053 1.80999999999767 0.0400000000008731 0 "x2;x3" "faible" "desequilibre" 200
"162" "RFI" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.89 0.987179487179487 0.545454545454545 0.656079173094424 0.766317016317016 0.846153846153846 0.863636363636364 0.253405291561137 0.545454545454545 0.987179487179487 0.200049580386166 0.479999999995925 0.0499999999956344 0.0199999999967986 "x2" "faible" "desequilibre" 200
"163" "STEP" 8 2 0.965 0.969543147208122 0.666666666666667 0.394637632123571 0.8 0.82051282051282 0.727272727272727 0.495175973972128 0.773892773892774 0.82051282051282 0.727272727272727 0.5 0.727272727272727 0.82051282051282 0.2 3.89000000000669 0.0299999999988358 0.0100000000020373 "x2;x3;Noise4;Noise188;Noise76;Noise194;Noise166;Noise117" "faible" "desequilibre" 200
"164" "SU" 2 2 0.995 1 0.666666666666667 0.814432110921262 0.89 0.948717948717949 0.681818181818182 0.665808459911114 0.815268065268065 0.846153846153846 0.954545454545455 0.236493752660624 0.681818181818182 0.948717948717949 0.163558972981053 0.44999999999709 0.0400000000008731 0 "x2;x3" "faible" "desequilibre" 200
"165" "SVM-RFE" 45 3 0.79 0.786802030456853 1 0.229027222611469 0.72 0.794871794871795 0.454545454545455 0.235549720586305 0.624708624708625 0.602564102564103 0.772727272727273 1.885782643606e-08 0.454545454545455 0.794871794871795 0.27805155990276 10.25 0.0400000000008731 0.0199999999967986 "Noise100;Noise102;Noise109;Noise11;Noise112;Noise129;Noise133;Noise135;Noise139;Noise144;Noise154;Noise162;Noise166;Noise167;Noise170;Noise18;Noise181;Noise184;Noise185;Noise188;Noise25;Noise26;Noise28;Noise36;Noise44;Noise45;Noise49;Noise53;Noise54;Noise59;Noise6;Noise60;Noise63;Noise66;Noise7;Noise81;Noise88;Noise9;Noise90;Noise91;Noise95;Noise98;x1;x2;x3" "faible" "desequilibre" 200
"166" "CFS" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.87 0.921052631578947 0.708333333333333 0.638734229543532 0.81469298245614 0.710526315789474 1 0.147023411342943 0.708333333333333 0.921052631578947 0.20466026295503 0.919999999998254 0.0499999999956344 0 "x2" "faible" "desequilibre" 200
"167" "CHI2" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.87 0.921052631578947 0.708333333333333 0.638734229543532 0.81469298245614 0.710526315789474 1 0.147023411342943 0.708333333333333 0.921052631578947 0.20466026295503 0.379999999997381 0.0400000000008731 0 "x2" "faible" "desequilibre" 200
"168" "FULL" 200 3 0.015 0 1 0 0.5 0.486842105263158 0.541666666666667 0.0243707354944001 0.514254385964912 0.473684210526316 0.666666666666667 7.78361865871823e-05 0.541666666666667 0.486842105263158 0.495992198533671 0 0.139999999999418 0.0599999999976717 "x1;x2;x3;Noise1;Noise2;Noise3;Noise4;Noise5;Noise6;Noise7;Noise8;Noise9;Noise10;Noise11;Noise12;Noise13;Noise14;Noise15;Noise16;Noise17;Noise18;Noise19;Noise20;Noise21;Noise22;Noise23;Noise24;Noise25;Noise26;Noise27;Noise28;Noise29;Noise30;Noise31;Noise32;Noise33;Noise34;Noise35;Noise36;Noise37;Noise38;Noise39;Noise40;Noise41;Noise42;Noise43;Noise44;Noise45;Noise46;Noise47;Noise48;Noise49;Noise50;Noise51;Noise52;Noise53;Noise54;Noise55;Noise56;Noise57;Noise58;Noise59;Noise60;Noise61;Noise62;Noise63;Noise64;Noise65;Noise66;Noise67;Noise68;Noise69;Noise70;Noise71;Noise72;Noise73;Noise74;Noise75;Noise76;Noise77;Noise78;Noise79;Noise80;Noise81;Noise82;Noise83;Noise84;Noise85;Noise86;Noise87;Noise88;Noise89;Noise90;Noise91;Noise92;Noise93;Noise94;Noise95;Noise96;Noise97;Noise98;Noise99;Noise100;Noise101;Noise102;Noise103;Noise104;Noise105;Noise106;Noise107;Noise108;Noise109;Noise110;Noise111;Noise112;Noise113;Noise114;Noise115;Noise116;Noise117;Noise118;Noise119;Noise120;Noise121;Noise122;Noise123;Noise124;Noise125;Noise126;Noise127;Noise128;Noise129;Noise130;Noise131;Noise132;Noise133;Noise134;Noise135;Noise136;Noise137;Noise138;Noise139;Noise140;Noise141;Noise142;Noise143;Noise144;Noise145;Noise146;Noise147;Noise148;Noise149;Noise150;Noise151;Noise152;Noise153;Noise154;Noise155;Noise156;Noise157;Noise158;Noise159;Noise160;Noise161;Noise162;Noise163;Noise164;Noise165;Noise166;Noise167;Noise168;Noise169;Noise170;Noise171;Noise172;Noise173;Noise174;Noise175;Noise176;Noise177;Noise178;Noise179;Noise180;Noise181;Noise182;Noise183;Noise184;Noise185;Noise186;Noise187;Noise188;Noise189;Noise190;Noise191;Noise192;Noise193;Noise194;Noise195;Noise196;Noise197" "faible" "desequilibre" 200
"169" "GAMMA_BACK" 89 3 0.57 0.563451776649746 1 0.137814210139171 0.61 0.644736842105263 0.5 0.126734334565298 0.572368421052632 0.657894736842105 0.5 0.552380089800244 0.5 0.644736842105263 0.391407903656499 271.360000000001 0.0299999999988358 0.0200000000040745 "x1;x2;x3;Noise1;Noise2;Noise3;Noise4;Noise6;Noise9;Noise10;Noise13;Noise15;Noise17;Noise20;Noise21;Noise22;Noise24;Noise25;Noise26;Noise27;Noise30;Noise35;Noise36;Noise37;Noise39;Noise40;Noise41;Noise42;Noise44;Noise45;Noise46;Noise50;Noise53;Noise55;Noise60;Noise64;Noise65;Noise67;Noise68;Noise70;Noise77;Noise81;Noise84;Noise87;Noise94;Noise100;Noise101;Noise105;Noise107;Noise112;Noise116;Noise118;Noise120;Noise122;Noise123;Noise125;Noise128;Noise129;Noise130;Noise132;Noise133;Noise139;Noise140;Noise143;Noise144;Noise147;Noise148;Noise149;Noise150;Noise151;Noise153;Noise155;Noise160;Noise163;Noise165;Noise167;Noise168;Noise174;Noise176;Noise177;Noise180;Noise183;Noise184;Noise187;Noise189;Noise191;Noise192;Noise195;Noise197" "faible" "desequilibre" 200
"170" "GAMMA_BF" 5 2 0.98 0.984771573604061 0.666666666666667 0.507182991812448 0.81 0.881578947368421 0.583333333333333 0.47181761903564 0.732456140350877 0.644736842105263 0.958333333333333 0.0801932135283421 0.583333333333333 0.881578947368421 0.203292188545584 8.30999999999767 0.0199999999967986 0.0200000000040745 "x1;x2;Noise125;Noise129;Noise183" "faible" "desequilibre" 200
"171" "GAMMA_FORW" 5 2 0.98 0.984771573604061 0.666666666666667 0.507182991812448 0.81 0.881578947368421 0.583333333333333 0.47181761903564 0.732456140350877 0.644736842105263 0.958333333333333 0.0801932135283421 0.583333333333333 0.881578947368421 0.203292188545584 6.72000000000116 0.0300000000061118 0 "x1;x2;Noise125;Noise129;Noise183" "faible" "desequilibre" 200
"172" "LASSO" 2 2 0.995 1 0.666666666666667 0.814432110921262 0.83 0.907894736842105 0.583333333333333 0.515077287152444 0.745614035087719 0.802631578947368 0.875 0.200074006898663 0.583333333333333 0.907894736842105 0.20731126714892 1.84000000000378 0.0299999999988358 0.0100000000020373 "x1;x2" "faible" "desequilibre" 200
"173" "RFI" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.87 0.921052631578947 0.708333333333333 0.638734229543532 0.81469298245614 0.710526315789474 1 0.147023411342943 0.708333333333333 0.921052631578947 0.20466026295503 0.470000000001164 0.0400000000008731 0.0199999999967986 "x2" "faible" "desequilibre" 200
"174" "STEP" 7 2 0.97 0.974619289340102 0.666666666666667 0.424148362838311 0.78 0.868421052631579 0.5 0.379837828363268 0.68421052631579 0.828947368421053 0.541666666666667 3.01425113891786e-09 0.5 0.868421052631579 0.220000068211857 3.40000000000146 0.0299999999988358 0 "x2;x1;Noise125;Noise159;Noise66;Noise15;Noise14" "faible" "desequilibre" 200
"175" "SU" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.87 0.921052631578947 0.708333333333333 0.638734229543532 0.81469298245614 0.710526315789474 1 0.147023411342943 0.708333333333333 0.921052631578947 0.20466026295503 0.409999999996217 0.069999999999709 0 "x2" "faible" "desequilibre" 200
"176" "SVM-RFE" 37 3 0.83 0.82741116751269 1 0.259012339398123 0.72 0.815789473684211 0.416666666666667 0.232456140350877 0.616228070175439 0.710526315789474 0.708333333333333 1.20430380215823e-07 0.416666666666667 0.815789473684211 0.285986807320911 10.2699999999968 0.0299999999988358 0.0100000000020373 "Noise1;Noise112;Noise12;Noise122;Noise125;Noise127;Noise132;Noise134;Noise142;Noise145;Noise148;Noise155;Noise160;Noise163;Noise165;Noise167;Noise177;Noise180;Noise187;Noise189;Noise195;Noise20;Noise21;Noise24;Noise30;Noise36;Noise4;Noise40;Noise42;Noise46;Noise49;Noise60;Noise65;Noise71;x1;x2;x3" "faible" "desequilibre" 200
"177" "CFS" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.88 0.950617283950617 0.578947368421053 0.581812712728485 0.764782326185835 0.864197530864197 0.789473684210526 0.27254476770363 0.578947368421053 0.950617283950617 0.182586464004558 0.840000000003783 0.0400000000008731 0.0199999999967986 "x2" "faible" "desequilibre" 200
"178" "CHI2" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.88 0.950617283950617 0.578947368421053 0.581812712728485 0.764782326185835 0.864197530864197 0.789473684210526 0.27254476770363 0.578947368421053 0.950617283950617 0.182586464004558 0.360000000000582 0.0400000000008731 0 "x2" "faible" "desequilibre" 200
"179" "FULL" 200 3 0.015 0 1 0 0.43 0.395061728395062 0.578947368421053 -0.0208130180351488 0.487004548408057 0 1 -Inf 0.578947368421053 0.395061728395062 0.570265914945825 0.0200000000040745 0.150000000001455 0.069999999999709 "x1;x2;x3;Noise1;Noise2;Noise3;Noise4;Noise5;Noise6;Noise7;Noise8;Noise9;Noise10;Noise11;Noise12;Noise13;Noise14;Noise15;Noise16;Noise17;Noise18;Noise19;Noise20;Noise21;Noise22;Noise23;Noise24;Noise25;Noise26;Noise27;Noise28;Noise29;Noise30;Noise31;Noise32;Noise33;Noise34;Noise35;Noise36;Noise37;Noise38;Noise39;Noise40;Noise41;Noise42;Noise43;Noise44;Noise45;Noise46;Noise47;Noise48;Noise49;Noise50;Noise51;Noise52;Noise53;Noise54;Noise55;Noise56;Noise57;Noise58;Noise59;Noise60;Noise61;Noise62;Noise63;Noise64;Noise65;Noise66;Noise67;Noise68;Noise69;Noise70;Noise71;Noise72;Noise73;Noise74;Noise75;Noise76;Noise77;Noise78;Noise79;Noise80;Noise81;Noise82;Noise83;Noise84;Noise85;Noise86;Noise87;Noise88;Noise89;Noise90;Noise91;Noise92;Noise93;Noise94;Noise95;Noise96;Noise97;Noise98;Noise99;Noise100;Noise101;Noise102;Noise103;Noise104;Noise105;Noise106;Noise107;Noise108;Noise109;Noise110;Noise111;Noise112;Noise113;Noise114;Noise115;Noise116;Noise117;Noise118;Noise119;Noise120;Noise121;Noise122;Noise123;Noise124;Noise125;Noise126;Noise127;Noise128;Noise129;Noise130;Noise131;Noise132;Noise133;Noise134;Noise135;Noise136;Noise137;Noise138;Noise139;Noise140;Noise141;Noise142;Noise143;Noise144;Noise145;Noise146;Noise147;Noise148;Noise149;Noise150;Noise151;Noise152;Noise153;Noise154;Noise155;Noise156;Noise157;Noise158;Noise159;Noise160;Noise161;Noise162;Noise163;Noise164;Noise165;Noise166;Noise167;Noise168;Noise169;Noise170;Noise171;Noise172;Noise173;Noise174;Noise175;Noise176;Noise177;Noise178;Noise179;Noise180;Noise181;Noise182;Noise183;Noise184;Noise185;Noise186;Noise187;Noise188;Noise189;Noise190;Noise191;Noise192;Noise193;Noise194;Noise195;Noise196;Noise197" "faible" "desequilibre" 200
"180" "GAMMA_BACK" 79 3 0.62 0.614213197969543 1 0.152723776215847 0.64 0.641975308641975 0.631578947368421 0.218195028814996 0.636777128005198 0.493827160493827 0.894736842105263 7.34040079462136e-08 0.631578947368421 0.641975308641975 0.359177017826196 293.150000000001 0.0400000000008731 0.0199999999967986 "x1;x2;x3;Noise5;Noise10;Noise14;Noise19;Noise20;Noise21;Noise29;Noise30;Noise33;Noise36;Noise39;Noise43;Noise46;Noise49;Noise50;Noise52;Noise53;Noise59;Noise64;Noise65;Noise66;Noise70;Noise71;Noise75;Noise76;Noise78;Noise81;Noise82;Noise86;Noise89;Noise90;Noise91;Noise95;Noise97;Noise102;Noise104;Noise105;Noise106;Noise108;Noise110;Noise111;Noise112;Noise114;Noise115;Noise117;Noise122;Noise123;Noise125;Noise126;Noise134;Noise138;Noise144;Noise147;Noise152;Noise155;Noise157;Noise158;Noise160;Noise161;Noise164;Noise165;Noise167;Noise169;Noise170;Noise171;Noise172;Noise176;Noise181;Noise182;Noise189;Noise191;Noise192;Noise193;Noise194;Noise196;Noise197" "faible" "desequilibre" 200
"181" "GAMMA_BF" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.88 0.950617283950617 0.578947368421053 0.581812712728485 0.764782326185835 0.864197530864197 0.789473684210526 0.27254476770363 0.578947368421053 0.950617283950617 0.182586464004558 2.72999999999593 0.0300000000061118 0 "x2" "faible" "desequilibre" 200
"182" "GAMMA_FORW" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.88 0.950617283950617 0.578947368421053 0.581812712728485 0.764782326185835 0.864197530864197 0.789473684210526 0.27254476770363 0.578947368421053 0.950617283950617 0.182586464004558 2.4800000000032 0.0100000000020373 0 "x2" "faible" "desequilibre" 200
"183" "LASSO" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.88 0.950617283950617 0.578947368421053 0.581812712728485 0.764782326185835 0.864197530864197 0.789473684210526 0.27254476770363 0.578947368421053 0.950617283950617 0.182586464004558 1.83000000000175 0.0300000000061118 0 "x2" "faible" "desequilibre" 200
"184" "RFI" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.88 0.950617283950617 0.578947368421053 0.581812712728485 0.764782326185835 0.864197530864197 0.789473684210526 0.27254476770363 0.578947368421053 0.950617283950617 0.182586464004558 0.450000000004366 0.0500000000029104 0 "x2" "faible" "desequilibre" 200
"185" "STEP" 5 2 0.98 0.984771573604061 0.666666666666667 0.507182991812448 0.83 0.864197530864197 0.684210526315789 0.503744966595761 0.774204028589993 0.864197530864197 0.684210526315789 0.5 0.684210526315789 0.864197530864197 0.17 2.84000000000378 0.0299999999988358 0 "x2;x3;Noise39;Noise13;Noise89" "faible" "desequilibre" 200
"186" "SU" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.88 0.950617283950617 0.578947368421053 0.581812712728485 0.764782326185835 0.864197530864197 0.789473684210526 0.27254476770363 0.578947368421053 0.950617283950617 0.182586464004558 0.42000000000553 0.0600000000049477 0 "x2" "faible" "desequilibre" 200
"187" "SVM-RFE" 10 3 0.965 0.964467005076142 1 0.537903431410177 0.82 0.839506172839506 0.736842105263158 0.509285132173919 0.788174139051332 0.827160493827161 0.789473684210526 1.96579917834481e-06 0.736842105263158 0.839506172839506 0.181289879743923 8.86000000000058 0.0299999999988358 0.0100000000020373 "Noise10;Noise123;Noise160;Noise182;Noise183;Noise197;Noise39;x1;x2;x3" "faible" "desequilibre" 200
"188" "CFS" 3 1 0.98 0.989847715736041 0.333333333333333 0.323181049069374 0.86 0.94047619047619 0.4375 0.426414651796764 0.688988095238095 0.69047619047619 0.9375 0.129183987307708 0.4375 0.94047619047619 0.217322398768233 2.81999999999971 0.0299999999988358 0 "x2;Noise19;Noise144" "faible" "desequilibre" 200
